"","ID","LFP","KID1","KID2","KID3","INCH","AGE","TIME"
"7902",3783,0,0,0,2,64814.848525309,38,9
"7903",3796,1,1,1,1,49931.6325632013,29,1
"7904",3796,0,1,0,2,18921.3463457976,31,2
"7905",3796,0,1,0,2,16533.2039762969,33,3
"7906",3796,1,0,1,2,18764.8740578281,34,4
"7907",3796,1,0,1,2,15317.526888366,34,5
"7908",3796,1,0,1,2,19739.0265856285,36,6
"7909",3796,1,0,0,3,14244.2272734127,37,7
"7910",3796,1,0,0,3,19098.1547610763,38,8
"7911",3796,1,0,0,3,17451.0133922713,39,9
"7912",3801,1,0,1,1,40684.8066193347,32,1
"7913",3801,1,0,1,1,45262.3119766208,33,2
"7914",3801,1,0,0,2,31581.9173491745,34,3
"7915",3801,1,0,0,2,44215.4696980049,35,4
"7916",3801,1,0,0,2,58665.6702011348,36,5
"7917",3801,1,0,0,2,58064.5150617341,37,6
"7918",3801,1,0,0,2,58395.2599335024,38,7
"7919",3801,1,0,0,2,77732.5991617627,39,8
"7920",3801,1,0,0,1,54119.5084689828,40,9
"7921",3805,1,0,0,0,36616.3448389012,26,1
"7922",3805,1,0,0,0,105612.287247941,27,2
"7923",3805,1,0,0,0,71533.4177061897,28,3
"7924",3805,1,0,0,0,58138.30384182,29,4
"7925",3805,1,1,0,0,33556.6387792306,30,5
"7926",3805,1,2,0,0,39370.417956588,31,6
"7927",3805,1,2,0,0,25026.4864244531,32,7
"7928",3805,1,2,1,0,22783.6852591745,33,8
"7929",3805,1,1,2,0,14174.1902252832,34,9
"7930",3807,1,0,1,0,36986.194486036,25,1
"7931",3807,1,1,1,0,33527.7924755689,26,2
"7932",3807,1,1,1,0,30002.9203228001,27,3
"7933",3807,1,1,1,0,28992.7187541416,28,4
"7934",3807,1,0,1,1,39159.1738641179,29,5
"7935",3807,1,0,1,1,59480.2735744822,30,6
"7936",3807,1,0,1,1,86202.1156625788,31,7
"7937",3807,1,0,0,2,71045.0882328171,32,8
"7938",3807,1,0,0,2,79891.1210662011,33,9
"7939",3810,1,0,0,3,27369.923308417,33,1
"7940",3810,1,0,0,3,27459.2948548728,34,2
"7941",3810,1,1,0,3,25865.6212217112,35,3
"7942",3810,1,1,0,3,25060.5456009808,36,4
"7943",3810,0,0,1,3,24786.142355706,37,5
"7944",3810,0,0,1,2,26213.7667441606,38,6
"7945",3810,0,0,1,2,24943.0373972479,39,7
"7946",3810,0,0,0,3,25437.5065581712,40,8
"7947",3810,0,0,0,3,24456.9571392451,41,9
"7948",3814,0,0,0,0,30865.0575685876,47,1
"7949",3814,0,0,0,0,44524.7280351017,48,2
"7950",3814,0,0,0,0,41941.0357439081,49,3
"7951",3814,1,0,0,0,70670.2520319375,50,4
"7952",3814,1,0,0,0,63505.3859884737,52,5
"7953",3814,0,0,0,0,65938.6471475779,53,6
"7954",3814,0,0,0,0,64304.1854086989,53,7
"7955",3814,0,0,0,0,14880.4864591517,55,8
"7956",3814,0,0,0,0,33476.8689426955,55,9
"7957",3818,0,0,0,1,44383.3642874362,49,1
"7958",3818,0,0,0,1,52309.8516299753,49,2
"7959",3818,0,0,0,1,44215.0275455187,51,3
"7960",3818,0,0,0,1,48958.5842350334,52,4
"7961",3818,0,0,0,0,61598.9435985271,53,5
"7962",3818,0,0,0,0,45318.4720555247,54,6
"7963",3818,0,0,0,0,97324.8858885817,55,7
"7964",3818,0,0,0,0,72371.655275689,56,8
"7965",3818,0,0,0,0,64761.7221343154,57,9
"7966",3820,0,0,1,0,27739.703353665,24,1
"7967",3820,0,1,1,0,41071.5111183378,25,2
"7968",3820,0,1,0,1,36319.4975992576,26,3
"7969",3820,0,2,0,1,45745.559230845,27,4
"7970",3820,0,2,1,1,58665.6702011348,28,5
"7971",3820,0,2,1,1,62312.6665799676,29,6
"7972",3820,0,2,2,1,74940.5191600632,30,7
"7973",3820,0,1,2,2,84434.3847610214,31,8
"7974",3820,0,2,2,2,59273.6419699674,32,9
"7975",3824,1,0,0,1,28479.5054341162,37,1
"7976",3824,1,0,0,1,34976.0912533332,38,2
"7977",3824,1,0,0,0,29529.3510931176,38,3
"7978",3824,1,0,0,0,29834.1801467721,40,4
"7979",3824,1,0,0,0,28966.0577188445,41,5
"7980",3824,1,0,0,0,58537.3329639623,42,6
"7981",3824,1,0,0,0,33242.0194255981,44,7
"7982",3824,1,0,0,0,30557.0283898361,44,8
"7983",3824,1,0,0,0,30517.0248906583,45,9
"7984",3828,0,0,1,0,22191.6195756888,29,1
"7985",3828,1,0,1,0,14081.6385889942,30,2
"7986",3828,1,0,1,0,18949.2380261444,31,3
"7987",3828,1,0,0,1,18359.4370143883,32,4
"7988",3828,1,0,0,1,17819.6132919341,33,5
"7989",3828,1,0,0,1,17419.2814327396,34,6
"7990",3828,1,0,0,1,16684.2927180617,35,7
"7991",3828,1,0,0,1,16082.6607729701,36,8
"7992",3828,1,0,0,1,15462.7626064947,37,9
"7993",3841,1,1,0,0,33287.5922024354,28,1
"7994",3841,1,1,0,0,43753.6361354672,29,2
"7995",3841,1,1,0,0,39477.6512646159,30,3
"7996",3841,1,1,1,0,40972.2382300747,31,4
"7997",3841,1,1,1,0,95918.1017906246,32,5
"7998",3841,1,1,1,0,77891.3355200885,33,6
"7999",3841,0,0,1,1,113415.120598716,34,7
"8000",3841,0,0,1,1,100516.784250024,34,8
"8001",3841,0,0,1,1,115970.369254779,36,9
"8002",3842,0,0,2,0,44383.3642874362,24,1
"8003",3842,0,1,1,1,43585.9443470005,25,2
"8004",3842,1,1,1,1,41056.7280354498,26,3
"8005",3842,0,1,0,2,39778.8244225819,27,4
"8006",3842,1,0,1,2,38132.4155032749,28,5
"8007",3842,1,0,1,2,38237.4239663685,29,6
"8008",3842,1,0,1,2,41710.5761362428,30,7
"8009",3842,1,0,0,3,40206.743126275,31,8
"8010",3842,1,0,0,3,41234.0644186703,32,9
"8011",3843,1,0,2,2,31438.2316584156,33,1
"8012",3843,1,0,0,4,28498.5930964099,35,2
"8013",3843,1,0,0,4,29213.3185793974,35,3
"8014",3843,1,0,0,3,32128.8609438998,36,4
"8015",3843,1,0,0,3,30359.3554182123,38,5
"8016",3843,1,0,0,3,29740.3503388428,38,6
"8017",3843,1,0,0,3,31978.2096054328,39,7
"8018",3843,1,0,0,2,33286.9264572488,40,8
"8019",3843,1,0,0,2,30667.8452901813,41,9
"8020",3849,0,0,0,2,11140.2393623901,51,1
"8021",3849,0,1,1,2,11734.6818885858,52,2
"8022",3849,0,1,1,0,18949.2380261444,53,3
"8023",3849,0,0,1,0,9179.7109849682,54,4
"8024",3849,0,0,0,1,11439.756731744,55,5
"8025",3849,0,0,0,1,8497.2086973498,56,6
"8026",3849,0,0,0,1,9732.50895892015,57,7
"8027",3849,0,0,0,1,21952.8444981454,58,8
"8028",3849,0,0,0,0,10308.5095187638,59,9
"8029",3854,0,1,0,0,57328.8920567198,31,1
"8030",3854,0,1,0,0,60349.6242303453,32,2
"8031",3854,0,1,0,0,66322.2025364286,33,3
"8032",3854,0,1,1,0,72672.6217185026,34,4
"8033",3854,0,1,1,0,74798.2673556674,35,5
"8034",3854,0,1,1,0,76475.0635492904,36,6
"8035",3854,0,1,1,0,83421.3874737552,37,7
"8036",3854,0,0,1,1,93815.934690868,37,8
"8037",3854,1,0,1,1,96642.1248307416,38,9
"8038",3860,0,0,0,3,55479.563128412,52,1
"8039",3860,0,0,0,3,55320.5650536084,53,2
"8040",3860,0,0,0,2,52102.5931992042,54,3
"8041",3860,0,0,0,2,50121.2325155729,55,4
"8042",3860,0,0,0,1,37443.18513413,56,5
"8043",3860,0,0,0,1,42486.0047210518,57,6
"8044",3860,0,0,0,1,20855.3752550856,58,7
"8045",3860,0,0,0,1,9424.44382533044,59,8
"8046",3860,0,0,0,0,12080.2842277589,60,9
"8047",3862,1,0,0,4,26445.2014191074,31,1
"8048",3862,1,0,0,4,25145.6450125732,33,2
"8049",3862,1,0,0,3,23686.4871009324,34,3
"8050",3862,1,0,0,3,25091.1381242587,34,4
"8051",3862,1,0,0,2,20532.8844620478,35,5
"8052",3862,1,1,0,2,42486.0047210518,36,6
"8053",3862,1,1,0,1,37539.53788017,37,7
"8054",3862,1,1,0,0,36588.161105505,38,8
"8055",3862,1,0,1,0,36079.8566119946,39,9
"8056",3868,1,1,0,0,39020.4052569139,29,1
"8057",3868,1,1,0,0,45262.3119766208,30,2
"8058",3868,1,1,1,0,44057.0207478301,30,3
"8059",3868,1,1,1,0,50488.4562487848,32,4
"8060",3868,1,1,1,0,42532.3397141815,33,5
"8061",3868,1,0,1,1,52682.5731722835,34,6
"8062",3868,1,0,1,1,51882.6647066631,35,7
"8063",3868,1,0,1,1,48248.0166392509,36,8
"8064",3868,1,0,0,2,56696.6270334411,37,9
"8065",3873,1,0,0,1,21307.7471173706,28,1
"8066",3873,1,0,0,1,15224.9224656959,29,2
"8067",3873,1,0,0,1,14769.3445880317,30,3
"8068",3873,1,0,0,1,11353.779919255,31,4
"8069",3873,1,0,0,1,17599.6272178861,32,5
"8070",3873,1,0,0,1,15238.3415326192,33,6
"8071",3873,1,0,0,1,16681.506673819,34,7
"8072",3873,1,0,0,1,19598.0627294618,35,8
"8073",3873,1,0,0,1,21466.1810226511,36,9
"8074",3876,1,1,0,0,27739.703353665,26,1
"8075",3876,1,1,0,0,32516.7298341527,27,2
"8076",3876,1,0,1,0,31581.9173491745,28,3
"8077",3876,1,0,1,0,33658.8061768814,29,4
"8078",3876,1,0,1,0,36665.810286098,30,5
"8079",3876,1,1,0,1,38237.4239663685,31,6
"8080",3876,1,1,0,1,37539.53788017,32,7
"8081",3876,1,1,0,1,40206.743126275,33,8
"8082",3876,1,0,1,1,42522.5584009414,34,9
"8083",3879,1,0,0,0,35137.0005164406,22,1
"8084",3879,1,0,0,0,33192.5256986373,23,2
"8085",3879,1,0,0,0,14211.9153373654,24,3
"8086",3879,1,0,0,0,29069.0699622943,25,4
"8087",3879,1,0,0,0,33732.5997368635,26,5
"8088",3879,1,0,0,0,39135.2940521439,27,6
"8089",3879,1,0,0,0,19465.014403238,28,7
"8090",3879,1,0,0,0,22783.6852591745,29,8
"8091",3879,1,0,0,0,28286.5017533857,30,9
"8092",3880,0,1,0,1,16643.7991064209,21,1
"8093",3880,0,1,0,1,18440.2121145008,22,2
"8094",3880,1,0,1,1,23686.4871009324,23,3
"8095",3880,1,0,1,1,30598.9202080735,23,4
"8096",3880,1,1,1,1,35199.2480801973,24,5
"8097",3880,1,1,0,2,29032.1756762727,26,6
"8098",3880,1,0,1,2,29892.712482811,27,7
"8099",3880,1,0,1,2,27876.5189846329,28,8
"8100",3880,1,0,0,3,38656.8782242564,29,9
"8101",3886,0,0,1,0,21309.6009720113,24,1
"8102",3886,1,1,1,0,15659.1078823405,25,2
"8103",3886,0,1,1,0,14306.6679817852,26,3
"8104",3886,1,2,0,1,13642.5791395482,27,4
"8105",3886,0,1,1,1,16220.9679140808,28,5
"8106",3886,1,1,1,1,11372.1083441656,29,6
"8107",3886,1,0,2,1,12165.6294915639,30,7
"8108",3886,1,0,1,2,22957.9600846718,31,8
"8109",3886,1,0,1,2,34791.2083421849,32,9
"8110",3887,0,0,0,0,85068.3219282889,50,1
"8111",3887,0,0,0,0,96727.2073314021,51,2
"8112",3887,0,0,0,0,85271.8783707517,52,3
"8113",3887,0,0,0,0,81087.1677429215,53,4
"8114",3887,0,0,0,0,38132.4155032749,54,5
"8115",3887,0,0,0,0,42486.0047210518,55,6
"8116",3887,0,0,0,0,38929.9828472706,56,7
"8117",3887,0,0,0,0,56289.3144787694,57,8
"8118",3887,0,0,0,0,44713.0194027651,58,9
"8119",3899,1,2,0,0,39344.0486112742,25,1
"8120",3899,1,1,1,0,26319.0949907985,26,2
"8121",3899,1,1,1,0,25897.1965366273,27,3
"8122",3899,1,1,2,0,26789.3580512808,28,4
"8123",3899,1,1,1,1,29039.4346275228,29,5
"8124",3899,1,0,2,1,26357.0217883257,30,6
"8125",3899,1,1,1,2,27270.4778880404,31,7
"8126",3899,1,1,1,2,27340.6531528029,32,8
"8127",3899,1,1,1,2,27688.7092284766,33,9
"8128",3916,0,1,0,0,73972.5975330823,35,1
"8129",3916,0,1,0,0,83819.4198436328,36,2
"8130",3916,0,1,0,0,47373.1077673139,37,3
"8131",3916,0,0,1,0,48958.5842350334,37,4
"8132",3916,0,0,1,0,99730.8164533675,39,5
"8133",3916,0,0,1,0,92053.0205173907,40,6
"8134",3916,1,0,0,1,55614.5424002094,41,7
"8135",3916,0,0,0,1,100516.784250024,42,8
"8136",3916,0,0,0,1,96642.1248307416,43,9
"8137",3917,1,0,0,1,40749.5469167567,38,1
"8138",3917,1,0,0,1,43170.3847090312,39,2
"8139",3917,1,0,0,1,31266.108676513,40,3
"8140",3917,1,0,0,0,44062.7485328253,41,4
"8141",3917,1,0,0,0,27865.9279198485,42,5
"8142",3917,1,0,0,0,28324.1478298091,43,6
"8143",3917,1,0,0,0,31700.2548732923,44,7
"8144",3917,1,0,1,0,33505.671433282,45,8
"8145",3917,1,0,0,0,36079.8566119946,46,9
"8146",3919,1,1,0,2,11095.867270501,42,1
"8147",3919,0,2,0,2,30175.0287879977,43,2
"8148",3919,1,1,1,2,28423.7402711773,44,3
"8149",3919,0,1,1,2,9179.7109849682,45,4
"8150",3919,1,0,0,2,20899.551951587,46,5
"8151",3919,1,0,0,2,14445.2511588381,47,6
"8152",3919,1,0,0,2,16684.2927180617,48,7
"8153",3919,0,0,0,1,18763.1102425673,49,8
"8154",3919,1,0,0,1,18039.895483459,50,9
"8155",3920,1,0,0,0,25890.4641407772,42,1
"8156",3920,1,0,0,0,24542.2156137925,42,2
"8157",3920,0,0,0,0,22896.97305955,43,3
"8158",3920,1,0,0,0,26621.1156156914,44,4
"8159",3920,1,0,0,0,31532.6879670115,46,5
"8160",3920,1,0,0,0,31156.5570107059,47,6
"8161",3920,1,0,0,0,25026.4864244531,47,7
"8162",3920,1,0,0,0,24123.940303526,48,8
"8163",3920,1,0,0,0,28239.0203260066,50,9
"8164",3932,1,0,1,1,35137.0005164406,30,1
"8165",3932,1,0,0,2,33192.5256986373,31,2
"8166",3932,1,0,0,2,28359.0079662287,32,3
"8167",3932,1,0,0,2,27690.6475059615,33,4
"8168",3932,1,0,0,2,19066.2493266917,34,5
"8169",3932,1,0,0,2,33564.0220518922,35,6
"8170",3932,1,0,0,2,33368.579411094,36,7
"8171",3932,1,0,0,2,31897.4069935359,37,8
"8172",3932,1,0,0,2,34533.6676128036,38,9
"8173",3937,1,0,2,0,11865.175972664,25,1
"8174",3937,1,0,1,1,29252.7831920995,25,2
"8175",3937,0,0,0,2,34858.7687988225,26,3
"8176",3937,1,0,0,2,35189.0417782393,27,4
"8177",3937,0,0,0,2,36771.5600262535,28,5
"8178",3937,0,0,0,2,54665.6051520833,29,6
"8179",3937,1,0,0,2,59385.1812309242,30,7
"8180",3937,1,0,0,2,41546.975258319,31,8
"8181",3937,1,0,0,2,60176.0673544256,32,9
"8182",3938,0,1,0,0,28479.5054341162,29,1
"8183",3938,1,2,0,0,28498.5930964099,29,2
"8184",3938,1,2,0,0,18949.2380261444,30,3
"8185",3938,1,1,1,0,25244.1569499048,31,4
"8186",3938,1,0,2,0,20532.8844620478,32,5
"8187",3938,1,0,2,0,21243.0274391784,33,6
"8188",3938,1,0,1,1,10844.8002015752,34,7
"8189",3938,1,0,0,2,8175.35974253245,36,8
"8190",3938,1,0,0,2,25513.6785231189,37,9
"8191",3940,1,0,1,1,14794.4886221143,27,1
"8192",3940,1,1,0,2,20116.6075668521,28,2
"8193",3940,1,1,0,2,14211.9153373654,28,3
"8194",3940,1,1,0,2,12239.6259994623,30,4
"8195",3940,1,0,1,2,12173.0649624883,31,5
"8196",3940,1,0,1,2,21243.0274391784,32,6
"8197",3940,1,0,1,2,11122.8630145134,33,7
"8198",3940,1,0,0,3,10721.7750077581,34,8
"8199",3940,1,0,0,2,7731.38269922526,35,9
"8200",3943,1,0,0,2,40684.8066193347,45,1
"8201",3943,1,0,0,2,25145.6450125732,45,2
"8202",3943,1,0,0,2,34740.1028376706,46,3
"8203",3943,1,0,0,2,24479.2230997173,47,4
"8204",3943,1,0,0,2,25974.2255417917,48,5
"8205",3943,1,0,0,2,36536.6081517197,49,6
"8206",3943,1,0,0,2,30587.9065793707,50,7
"8207",3943,1,0,0,2,29102.8096486853,51,8
"8208",3943,1,0,0,2,29637.0337947174,52,9
"8209",3946,0,1,0,0,13130.1054698161,25,1
"8210",3946,0,0,1,0,32354.2284236169,26,2
"8211",3946,0,0,1,0,14192.9692821339,27,3
"8212",3946,0,0,1,0,6119.80798491331,28,4
"8213",3946,0,0,0,1,24752.4561139389,29,5
"8214",3946,0,0,0,1,28748.7624476531,30,6
"8215",3946,0,0,0,1,38929.9828472706,31,7
"8216",3946,0,0,0,1,37392.2970141128,32,8
"8217",3946,0,0,0,1,41234.0644186703,33,9
"8218",3947,1,0,0,1,59214.9901018822,49,1
"8219",3947,1,0,0,1,47573.9204325299,48,2
"8220",3947,1,0,0,1,50630.5283286315,49,3
"8221",3947,1,0,0,1,52599.9264270743,50,4
"8222",3947,1,0,0,1,57784.1618109888,51,5
"8223",3947,1,0,0,0,58184.8330941128,52,6
"8224",3947,1,0,0,0,44615.2050360985,53,7
"8225",3947,1,0,0,0,34813.4818422837,54,8
"8226",3947,1,0,0,0,13270.9139718541,55,9
"8227",3949,1,0,0,3,55479.563128412,44,1
"8228",3949,1,0,0,3,67055.1034562191,44,2
"8229",3949,1,0,0,2,78955.5251392882,46,3
"8230",3949,1,0,0,2,91797.4685022373,47,4
"8231",3949,1,0,0,1,87998.055796967,48,5
"8232",3949,1,0,0,1,63729.3188377498,49,6
"8233",3949,1,0,0,1,83421.3874737552,50,7
"8234",3949,1,0,0,0,93815.934690868,52,8
"8235",3949,1,0,0,0,103085.085601338,53,9
"8236",3957,1,0,1,4,11095.867270501,42,1
"8237",3957,1,0,1,4,12069.972068947,43,2
"8238",3957,1,1,1,3,9908.86410832219,44,3
"8239",3957,1,1,1,3,10888.6691498821,45,4
"8240",3957,1,1,0,3,10266.4440847323,46,5
"8241",3957,1,0,0,2,9346.92788646658,47,6
"8242",3957,1,1,0,1,8342.15620744052,48,7
"8243",3957,0,1,0,1,12464.0652104409,49,8
"8244",3957,0,1,0,1,14560.7670155125,50,9
"8245",3958,1,0,0,1,27739.703353665,26,1
"8246",3958,1,0,0,1,12725.4346753707,27,2
"8247",3958,1,0,0,1,35561.540150186,29,3
"8248",3958,1,0,0,1,58138.30384182,29,4
"8249",3958,1,0,0,1,69401.2390443148,31,5
"8250",3958,1,1,0,1,40361.837452315,32,6
"8251",3958,1,1,0,1,56672.2527246687,33,7
"8252",3958,1,1,0,1,48080.4053541357,34,8
"8253",3958,1,0,1,1,78498.9085616033,35,9
"8254",3959,0,1,1,0,50855.8276688243,26,1
"8255",3959,0,1,1,0,45262.3119766208,27,2
"8256",3959,0,1,1,0,46583.4217323153,28,3
"8257",3959,0,0,1,1,49723.3539446604,29,4
"8258",3959,0,0,1,1,43998.9038460367,30,5
"8259",3959,0,0,1,1,46734.5967900737,31,6
"8260",3959,0,1,0,2,52833.4609982973,32,7
"8261",3959,0,1,0,2,53608.8797330999,33,8
"8262",3959,0,1,0,2,54764.0918527964,34,9
"8263",3960,1,0,0,0,42534.0410417964,52,1
"8264",3960,1,0,0,0,38389.1443734131,54,2
"8265",3960,1,0,0,0,37898.6208035227,54,3
"8266",3960,1,0,0,0,38248.8969144145,55,4
"8267",3960,1,0,0,0,40332.38406277,56,5
"8268",3960,1,0,0,0,40644.9550393114,57,6
"8269",3960,1,0,0,0,41710.5761362428,58,7
"8270",3960,1,0,0,0,41546.975258319,59,8
"8271",3960,1,0,0,0,41619.3299255739,60,9
"8272",3961,1,0,0,2,71198.7114767747,37,1
"8273",3961,1,0,0,2,64540.6153527253,38,2
"8274",3961,1,0,0,1,71059.2986714601,39,3
"8275",3961,1,0,0,1,68847.555582198,40,4
"8276",3961,1,0,0,1,73698.6676503668,41,5
"8277",3961,1,0,0,1,68685.9537830643,42,6
"8278",3961,1,0,0,1,74384.2868304367,43,7
"8279",3961,1,0,0,0,71434.0553284288,44,8
"8280",3961,1,0,0,0,69582.6128680992,45,9
"8281",3965,1,0,0,1,32362.9652447091,35,1
"8282",3965,1,0,0,1,31851.1892693431,36,2
"8283",3965,1,0,0,1,30002.9203228001,37,3
"8284",3965,1,0,0,1,35189.0417782393,38,4
"8285",3965,1,0,0,1,33732.5997368635,39,5
"8286",3965,1,0,0,1,31439.8036092969,40,6
"8287",3965,1,0,0,1,31282.9969346176,40,7
"8288",3965,1,0,0,1,29484.7954209654,42,8
"8289",3965,1,0,0,0,28348.5170742159,43,9
"8290",3966,1,0,2,0,25520.5681463775,28,1
"8291",3966,1,0,1,1,31012.9457148511,29,2
"8292",3966,1,0,1,1,33161.0077726089,30,3
"8293",3966,1,0,0,2,30598.9202080735,31,4
"8294",3966,1,0,0,2,36665.810286098,32,5
"8295",3966,1,0,0,2,36821.2351554568,33,6
"8296",3966,1,0,0,2,37956.6500744243,34,7
"8297",3966,1,0,0,2,37526.0260788033,35,8
"8298",3966,1,0,0,2,42909.1341713746,36,9
"8299",3967,0,0,0,2,59177.6964068655,34,1
"8300",3967,0,0,0,2,46435.9860943738,35,2
"8301",3967,0,0,0,2,38687.8161003362,35,3
"8302",3967,1,0,0,2,41308.765659497,36,4
"8303",3967,1,0,0,1,45465.542029686,38,5
"8304",3967,1,0,0,1,35405.0590525489,39,6
"8305",3967,1,0,0,1,37539.53788017,40,7
"8306",3967,0,0,0,0,38866.5786636773,41,8
"8307",3967,1,0,0,0,37368.3736003327,41,9
"8308",3968,1,0,1,1,55479.563128412,27,1
"8309",3968,1,0,1,1,48447.6929958258,28,2
"8310",3968,1,1,1,1,46425.7713011015,29,3
"8311",3968,1,1,0,2,50947.450594523,30,4
"8312",3968,0,1,0,2,49865.7662895223,31,5
"8313",3968,0,0,1,2,50983.1262949776,32,6
"8314",3968,1,0,1,2,52833.4609982973,33,7
"8315",3968,1,0,1,2,52268.5431661791,34,8
"8316",3968,1,0,0,3,51542.3974797643,35,9
"8317",3972,1,0,0,2,33287.5922024354,42,1
"8318",3972,1,0,0,1,29804.3608787443,43,2
"8319",3972,1,0,0,1,30476.7689925405,44,3
"8320",3972,1,0,0,0,34424.0249739864,45,4
"8321",3972,1,0,0,0,28599.3708982119,46,5
"8322",3972,1,0,0,0,27899.1081123721,47,6
"8323",3972,1,0,0,0,30587.9065793707,48,7
"8324",3972,1,0,0,0,30824.959063424,49,8
"8325",3972,1,0,0,0,34791.2083421849,50,9
"8326",3979,1,0,0,2,22530.1569574524,47,1
"8327",3979,0,0,0,2,57726.4065316304,48,2
"8328",3979,0,0,0,1,31503.0611671,49,3
"8329",3979,0,0,0,1,27418.4109715959,50,4
"8330",3979,0,0,0,1,32339.3489010947,51,5
"8331",3979,0,0,0,1,29425.8847604209,52,6
"8332",3979,0,0,0,0,24923.5894137776,53,7
"8333",3979,1,0,0,0,47433.3098343994,54,8
"8334",3979,0,0,0,0,11070.0439955587,55,9
"8335",3980,1,1,0,0,25420.723342913,26,1
"8336",3980,1,1,1,0,24307.4945628063,27,2
"8337",3980,1,1,1,0,18535.4983093335,28,3
"8338",3980,1,1,1,0,21419.3500413439,29,4
"8339",3980,1,0,2,0,25226.2399597546,30,5
"8340",3980,1,0,1,1,25491.7461918433,31,6
"8341",3980,1,0,1,1,30070.8036019417,32,7
"8342",3980,1,0,0,2,30329.314529042,33,8
"8343",3980,1,0,0,2,37394.1666757046,34,9
"8344",3982,1,1,1,0,27573.2119813159,24,1
"8345",3982,1,1,1,0,28498.5930964099,24,2
"8346",3982,1,1,2,0,26252.5918424278,26,3
"8347",3982,1,1,1,1,12943.396315001,27,4
"8348",3982,1,0,2,1,26399.490771763,28,5
"8349",3982,1,0,1,2,36821.2351554568,29,6
"8350",3982,1,0,1,2,23762.6428891734,30,7
"8351",3982,1,0,1,2,28194.1559603108,31,8
"8352",3982,1,0,0,3,30514.5836263189,32,9
"8353",3983,0,1,1,1,14794.4886221143,26,1
"8354",3983,1,0,2,1,27325.0734211511,27,2
"8355",3983,0,0,1,2,29055.4107095878,28,3
"8356",3983,0,0,1,2,15377.5510367382,29,4
"8357",3983,0,0,0,3,16132.9976983673,30,5
"8358",3983,0,0,0,3,13357.6161595701,31,6
"8359",3983,0,0,0,3,12513.2329583781,31,7
"8360",3983,1,0,0,3,16082.6607729701,33,8
"8361",3983,1,0,0,3,32987.3686832394,34,9
"8362",3985,1,0,0,3,40684.8066193347,35,1
"8363",3985,1,0,0,3,53644.2732723069,35,2
"8364",3985,1,0,0,3,25265.6236053484,37,3
"8365",3985,1,0,0,3,33658.8061768814,38,4
"8366",3985,1,0,0,3,26399.490771763,38,5
"8367",3985,1,0,0,2,36821.2351554568,40,6
"8368",3985,1,0,0,2,46576.900509769,41,7
"8369",3985,1,0,0,1,29484.7954209654,42,8
"8370",3985,0,0,0,1,33502.6560585469,43,9
"8371",3988,0,1,0,0,36385.2954189758,23,1
"8372",3988,1,1,0,0,24684.7272151514,24,2
"8373",3988,0,1,0,0,30926.8494550139,25,3
"8374",3988,1,2,1,0,30140.0460485153,26,4
"8375",3988,0,2,1,0,36225.9140701149,27,5
"8376",3988,0,2,1,0,36821.2351554568,28,6
"8377",3988,1,0,2,1,33368.579411094,29,7
"8378",3988,1,0,2,1,30824.959063424,30,8
"8379",3988,1,0,2,1,49996.085932693,31,9
"8380",3993,1,1,0,0,22191.6195756888,22,1
"8381",3993,1,1,0,0,29336.859271324,23,2
"8382",3993,1,2,0,0,22107.4514420374,24,3
"8383",3993,1,1,1,0,32128.8609438998,25,4
"8384",3993,1,1,1,0,32266.0218367944,26,5
"8385",3993,1,0,2,0,31156.5570107059,26,6
"8386",3993,1,0,1,1,31282.9969346176,28,7
"8387",3993,1,0,1,1,33672.945844598,30,8
"8388",3993,1,0,0,2,31569.9185005074,31,9
"8389",3998,1,0,0,0,43088.8697378439,48,1
"8390",3998,1,0,0,0,40233.2883356939,49,2
"8391",3998,1,0,0,0,37898.6208035227,50,3
"8392",3998,1,0,0,0,27003.7223419313,51,4
"8393",3998,1,0,0,0,64532.2256180741,52,5
"8394",3998,1,0,0,0,29740.3503388428,53,6
"8395",3998,1,0,0,0,30587.9065793707,54,7
"8396",3998,1,0,0,0,31708.1809277262,55,8
"8397",3998,1,0,0,0,32214.1153375813,56,9
"8398",4000,1,0,0,3,24567.9984738197,36,1
"8399",4000,1,0,0,3,14316.3282426442,37,2
"8400",4000,1,0,0,3,13024.4416742209,38,3
"8401",4000,1,0,0,3,32128.8609438998,39,4
"8402",4000,0,0,0,3,27865.9279198485,40,5
"8403",4000,1,0,0,1,37529.4035731354,41,6
"8404",4000,1,0,0,1,44491.3470085251,42,7
"8405",4000,1,0,0,1,46907.8350914185,43,8
"8406",4000,1,0,0,1,56696.6270334411,44,9
"8407",4002,1,0,0,1,48821.6919378276,38,1
"8408",4002,0,0,0,0,43585.9443470005,39,2
"8409",4002,1,0,0,0,44372.7135581458,41,3
"8410",4002,1,0,0,0,45898.6048425713,40,4
"8411",4002,1,0,0,0,48398.7855283286,43,5
"8412",4002,1,0,0,0,42486.0047210518,44,6
"8413",4002,0,0,0,0,43100.9363106119,44,7
"8414",4002,0,0,0,0,41546.975258319,45,8
"8415",4002,0,0,0,0,43810.9909580113,46,9
"8416",4005,1,0,0,1,924.655282049653,30,1
"8417",4005,1,0,0,1,5196.79308552031,33,2
"8418",4005,1,0,0,1,21317.8707014122,35,3
"8419",4005,1,0,0,1,23714.2165093811,35,4
"8420",4005,1,0,0,1,24932.8128480908,36,5
"8421",4005,1,0,0,1,24783.6638653971,38,6
